taxon_id,scientific name,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,date first observation,date last observation,source,remarks,native range,terrestrial,marine,freshwater,host,date added,added by,verified by
OSRO5SFFYQ1Y7R6BNH,Oenothera suaveolens Desf. ex Pers.,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1937,2021,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2017) Notes on the genus Oenothera, section Oenothera, subsection Oenothera in Romania. Acta Horti Botanici Bucurestiensis 44: 33-56. https://doi.org/10.1515/ahbb-2017-0003 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,Eastern Canada | Mexico | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | South-Central U.S.A. | Southeastern U.S.A. | Southwestern U.S.A. | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROYQAB0KYBO7ACJC,Ipomoea purpurea (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1937,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | https://www.inaturalist.org/observations/323016804 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,Brazil | Caribbean | Central America | Mexico | Northern South America | Southern South America | Southwestern U.S.A. | Western South America,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROUCKLZTYB6Y5TJHBTPB,"Anoplistes halodendri ephippium (Steven & Dalman, 1817)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Anoplistes,subspecies,ICZN,Romania,RO,present,introduced,invasive,transportContaminant,erosionControl,,1939,1939,"Serafim R (2009) The catalogue of the palaearctic species of Necydalinae and Cerambycinae (coleoptera: Cerambycidae) from the patrimony of ""Grigore Antipa"" National Museum Of Natural History (Bucuresti) (part IV). Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" Vol. LII, pp. 263-292",,Eastern Europe | Central Asia | Eastern Asia,TRUE,FALSE,FALSE,Elaeagnus,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSRO616TX6YMLZT6QQ,Cyclachaena xanthiifolia (Nutt.) Fresen.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cyclachaena,species,ICN,Romania,RO,present,introduced,invasive,ornamentalNonHorticulture,,,1939,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Oprea A (2005) Lista critica a plantelor vasculare din Romania. Edit. Univ. Al. I. Cuza Iasi",,Eastern Canada | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | South-Central U.S.A. | Southeastern U.S.A. | Southwestern U.S.A. | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Paulina Anastasiu
OSROE7XPSQNMM8KEB3,Rudbeckia hirta L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rudbeckia,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1939,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Eastern Canada | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | South-Central U.S.A. | Southeastern U.S.A. | Southwestern U.S.A. | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSRO5SLXBFHXUBKNK0,Gymnocladus dioicus (L.) K.Koch,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gymnocladus,species,ICN,Romania,RO,present,introduced,casual,horticulture,,,1939,2022,"Prodan I (1939) Flora pentru determinarea si descrierea plantelor ce cresc in Romania, Ed. 2., Cluj: Tipogr. Cartea Romaneasca, I: 1278 pp.; II: 713 pp. + 31 pp",,Eastern Canada | North-Central U.S.A. | Northeastern U.S.A. | South-Central U.S.A. | Southeastern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
OSROUCKLSODY8P95D8ZULU,Asclepias syriaca L.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,species,ICN,Romania,RO,present,introduced,invasive,ornamentalNonHorticulture,OtherEscape,,1939,2022,"Prodan I (1939) Flora pentru determinarea si descrierea plantelor ce cresc in Romania, Ed. 2., Cluj: Tipogr. Cartea Romaneasca, I: 1278 pp.; II: 713 pp. + 31 pp",,Eastern Canada | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | Southeastern U.S.A. | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
OSROVV7E3TDAZEE3TW,Elsholtzia ciliata (Thunb.) Hyl.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Elsholtzia,species,ICN,Romania,RO,present,introduced,invasive,unaided,,,1939,2022,"Prodan I (1939) Flora pentru determinarea si descrierea plantelor ce cresc in Romania, Ed. 2., Cluj: Tipogr. Cartea Romaneasca, I: 1278 pp.; II: 713 pp. + 31 pp",,China | Eastern Asia | Indian Subcontinent | Indo-China | Malesia | Mongolia | Russian Far East | Siberia | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
OSROW66ZNJZ98ZQB69,Stachys byzantina K.Koch,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,horticulture,,1939,2021,"Prodan I (1939) Flora pentru determinarea si descrierea plantelor ce cresc in Romania, Ed. 2., Cluj: Tipogr. Cartea Romaneasca, I: 1278 pp.; II: 713 pp. + 31 pp",,Caucasus | Eastern Europe | Southeastern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
OSROUCKLMHKR1ARYUKD1SF,Aquilegia vulgaris L.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1939,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi, Romania, 734 pp | https://www.inaturalist.org/observations/330450291 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,Eastern Europe | Middle Europe | Northern Europe | Southeastern Europe | Southwestern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROR84U4592EYAIMW,Koelreuteria paniculata Laxm.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Koelreuteria,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1939,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi, Romania, 734 pp | https://www.inaturalist.org/observations/297220047 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,China | Eastern Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROIIJ0WA2Y1AOHTI,Petunia integrifolia (Hook.) Schinz & Thell.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1939,2021,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi, Romania, 734 pp | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,Brazil | Southern South America,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROUCKLFL7FTRT68FSSC6,"Aceria erinea (Nalepa, 1891)",Animalia,Arthropoda,Arachnida,Sarcoptiformes,Eriophyidae,Aceria,species,ICZN,Romania,RO,present,introduced,colonising,transportContaminant,parasitesOnPlants,,1940,2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Asia,TRUE,FALSE,FALSE,Juglans regia,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana Cristina Constantinescu
OSROUCKLCELRWYUESTL2HG,"Aphis (Aphis) nerii Boyer de Fonscolombe, 1841",Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,species,ICZN,Romania,RO,doubtful,uncertain,established,transportContaminant,parasitesOnPlants,naturalDispersal,1940,2018,Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.,,Southern Europe | Northern Africa | Western Asia,TRUE,FALSE,FALSE,Nerium oleander,2026-03-17,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKLDKFRQE8JWFDNCS,"Blackfordia virginica Mayer, 1910",Animalia,Cnidaria,Hydrozoa,Leptothecata,Blackfordiidae,Blackfordia,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,,,1940,2008,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Bancila R, Skolka M, Ivanova P, Surugiu V, Stefanova K, Todorova V, Zenetos A (2022) Alien species of the Romanian and Bulgarian Black Sea coast: state of knowledge, uncertainties, and needs for future research. Aquatic Invasions 17: 253-273. https://doi.org/10.3391/ai.2022.17.3.02",,Eastern Europe (Ponto-Caspian) | Black Sea | Caspian Sea,FALSE,TRUE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Oana P. Popa
OSROM8KDWTDQPJNX3F,Tripidium ravennae (L.) H.Scholz,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Tripidium,species,ICN,Romania,RO,present,introduced,reproducing,naturalDispersal,,,1940,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Zahariadi C (1940) Plantes nouvelles ou rares pour la flore de Bessarabie et de la Dobrogea. Bul. Sect. Sci., Acad. Roumaine, 23: 1-10",,Arabian Peninsula | Caucasus | Central Asia | China | Indian Subcontinent | Indo-China | Northeast Tropical Africa | Northern Africa | Southeastern Europe | Southwestern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Paulina Anastasiu
OSROWS5H12SZS4U9TG,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1940,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Eastern Canada | Mexico | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | South-Central U.S.A. | Southeastern U.S.A. | Southwestern U.S.A. | Subarctic America | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSRORB0G5HS3SHV8W9,Erigeron annuus (L.) Pers.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,species,ICN,Romania,RO,present,introduced,invasive,naturalDispersal,,,1941,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Negrean G, Karacsonyi C, Szatmari PM (2017) Patrimoniul natural al Salajului. Vol. I., Flora, micobionta si vegetatia. Satu Mare: Edit. Somesul",,Eastern Canada | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | Southeastern U.S.A. | Southwestern U.S.A. | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Paulina Anastasiu
OSROF7D5QOWHQ54HUU,Reynoutria × bohemica Chrtek & Chrtková,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,species,ICN,Romania,RO,present,introduced,invasive,ornamentalNonHorticulture,escapeFromConfinement,naturalDispersal,1941,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | GBIF.org (2026) Occurrence Download. The Global Biodiversity Information Facility. https://doi.org/10.15468/dl.dgdnw6 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Kovacs JA (2006) Distribution of invasive alien plant species stands in Eastern Transylvania. Kanitzia 14: 109-136 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",species of Union Concern (Regulation 1143/2014),Eastern Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu | Lucian Patrascu
